A	Coef.H.DKOVsCtrl	Coef.L.DKOVsCtrl	t.H.DKOVsCtrl	t.L.DKOVsCtrl	p.value.H.DKOVsCtrl	p.value.L.DKOVsCtrl	F	F.p.value	Res.H.DKOVsCtrl	Res.L.DKOVsCtrl
ENSMUSG00000109957.1	-0.253485121959352	-1.73857545312657	-0.63513804122822	-2.73752480830361	-0.194292987139529	0.0068299333709864	0.424160358486165	11.5399179557631	0.000612170013974856	0	0
ENSMUSG00000017478.15	5.89933337173401	-0.0342957641453987	0.0215296038374753	0	0	0.999999807157092	0.999999965434674	0.167449654967089	0.847136830826715	0	0
ENSMUSG00000046108.3	-2.05643970868432	0.183820347512755	-0.00424503302405954	0	0	0.851839867996516	0.997225315750362	0.0506235866487499	0.950772870386767	0	0
ENSMUSG00000006519.11	4.55215989491898	0.412308860240867	0.43354203516065	0	0	0.916510065903568	0.871322758537081	11.5278041229152	0.000615407476063332	0	0
ENSMUSG00000006517.5	2.13239172622451	0.790626587863174	1.10781628318514	1.35063768720196	4.16022299169005	0.0968713916602873	0.00030056668762227	52.338838743651	3.52619713754594e-08	0	1
ENSMUSG00000110656.1	0.629019908661675	0.264141895742071	0.813136693769855	0	0.656970273499633	0.909110284656765	0.260208940146429	3.39027063209327	0.0565683594286892	0	0
ENSMUSG00000014470.4	3.70638877971089	-0.425053534919586	-0.25073989087965	0	0	0.895333518822187	0.994971499578306	8.32425669667611	0.00280734441089471	0	0
ENSMUSG00000049482.16	3.43593958699717	0.0231905547526878	0.0683027174532911	0	0	0.999877543030737	0.999911344861806	0.207169420700309	0.814815374551173	0	0
ENSMUSG00000014444.17	8.01172724160617	0.364777135923527	0.420502461307674	0	0	0.950917816809432	0.906934885525793	10.3584616841069	0.00103976391121154	0	0
ENSMUSG00000006585.3	2.91957266758033	0.992319413535085	3.03172067251084	2.4325406646642	11.9311685239045	0.0128935651586506	3.1947643098112e-10	126.841162310237	2.96640564979052e-11	0	1
ENSMUSG00000006589.8	3.91030366750593	0.722255541647467	1.8238741150317	0.701734609929337	5.57690068331862	0.245963416700305	1.41482209070893e-05	40.5224543790996	2.37432170550058e-07	0	1
ENSMUSG00000015027.11	3.42342717039142	2.31800860310608	3.09616854364803	6.3124984492111	9.97888677577297	3.15955679092485e-06	5.17797299515305e-09	111.334020238328	8.72731866758209e-11	1	1
ENSMUSG00000015013.9	3.49362912732868	0.251780471587614	0.0272297468680893	0	0	0.997304965199852	0.999818785241015	2.88436893400678	0.0822282255706431	0	0
ENSMUSG00000069867.3	-1.48486932325596	-2.02120581741669	-1.7556680029805	-2.71400454223444	-2.25027913854139	0.00721884255096247	0.0188084379343492	12.9887788818786	0.000332850218610402	0	0
ENSMUSG00000006362.16	6.16144529418866	-1.86122924737726	-1.29456375847039	-9.22683974321833	-7.17235882262784	1.68021601277368e-08	5.9925622193686e-07	176.151992430409	1.88394541911309e-12	-1	-1
ENSMUSG00000090174.1	-2.75693741916979	-1.25420655633801	2.04427831708171	-1.47495436066271	1.74099838329085	0.0792319362300191	0.0523556374836097	6.79491994173394	0.00642095599511682	0	0
ENSMUSG00000015016.8	3.54484310500739	-0.458401715697462	0.0581145291281424	0	0	0.864034596155809	0.999942825403175	8.57111548222053	0.00247347249565506	0	0
ENSMUSG00000110540.1	-0.176057380760274	-1.83659724496727	-1.16214221338698	-3.8242745105431	-1.68776724168738	0.000632845846726239	0.0544924588435685	21.5208211054448	1.78014310407332e-05	-1	0
ENSMUSG00000035569.17	7.79632382844126	0.127649560800366	-0.144645948851218	0	0	0.999999225712785	0.999998905606291	4.46257665562726	0.0268721059685343	0	0
ENSMUSG00000065915.1	-2.3638465940466	-0.417826496176599	-0.0579005666579047	0	0	0.679603892553864	0.953580572607027	0.177709739593656	0.838653321818157	0	0
ENSMUSG00000099881.1	3.5147760545558	-0.54506800677699	-0.526777708439594	0	0	0.636025407425404	0.663318589363021	19.1528653906439	3.66066115880695e-05	0	0
ENSMUSG00000000738.18	5.24444173711093	0.168139776635114	0.506872449392796	0	0	0.999967821874623	0.835832539950945	23.4482519835007	1.03061663393064e-05	0	0
ENSMUSG00000000740.12	6.3311579324706	0.18552255704182	0.769045028407467	0	2.4753318110779	0.999800131316631	0.0118053402165539	55.5283474086972	2.24467512522967e-08	0	0
ENSMUSG00000034796.14	0.77428831869482	0.254477437142597	1.07197543514454	0	1.20319671167521	0.941192542530768	0.122682053093117	4.30637358411376	0.0298361304754628	0	0
ENSMUSG00000000739.14	0.822884390080122	0.640741618601437	-0.365864650010212	0.236118231975138	0	0.408050820185961	0.759014175208732	4.38015711946455	0.0283930220594284	0	0
ENSMUSG00000019278.5	2.85134011171442	0.076479129969016	-1.315420586949	0	-2.45109270658181	0.954343455884355	0.0124134471781673	9.76541053975373	0.00137340176816103	0	0
ENSMUSG00000000743.9	5.23654788457619	0.117725612037719	0.170501268342914	0	0	0.99978034862977	0.999734258643939	2.08960232812256	0.153064840206177	0	0
ENSMUSG00000048478.7	0.391474655330338	-1.18874856806874	-0.720571020876756	-2.24138635546382	-0.408211520962063	0.0190030984595743	0.344493858452229	12.0917831215249	0.000482980523760119	0	0
ENSMUSG00000033862.7	3.37821591680215	-0.669898028420535	-0.423409337063886	-0.629045435142636	0	0.26865687215457	0.882929578220325	17.5253380016195	6.23000987239366e-05	0	0
ENSMUSG00000033594.11	1.34756952225103	-1.05837581174743	-0.448169510358915	-2.4545976234383	0	0.0123214264744425	0.788165737600487	18.6561816557631	4.29122890649449e-05	0	0
ENSMUSG00000097637.1	-2.40962092826368	-1.60586636775953	-0.222291403605724	-1.47926676633406	0	0.0809320412747195	0.852653783953281	2.73307361870513	0.0922486144797951	0	0
ENSMUSG00000001062.18	4.23637169481675	0.0363671089023621	0.0811740171295376	0	0	0.999950768463682	0.999937473977443	0.358193388983621	0.703864526000686	0	0
ENSMUSG00000001065.15	4.55242547699355	-0.46500953504268	-0.245223016054494	0	0	0.849104746824571	0.99792265923649	11.3052828169599	0.000678398398363754	0	0
ENSMUSG00000032815.16	2.68855488701994	1.61222855160272	2.70488399575781	4.51995864538875	8.97453072713918	0.000136167910597075	2.53519798136876e-08	90.7269174470577	4.64735715218577e-10	1	1
ENSMUSG00000010154.7	-1.87387828661448	0.73872412221733	-0.181156150963387	0.206156923401017	0	0.465990239313748	0.884788306349885	0.616278836058197	0.551084240246647	0	0
ENSMUSG00000001472.17	7.92202132468913	0.0708751765943809	0.132497730070165	0	0	0.999969331449526	0.99985309017507	1.11695020446091	0.349171847283046	0	0
ENSMUSG00000074037.3	-1.68421759761984	-0.0497003558339983	1.61485774185489	0	1.87980863358853	0.965383479030212	0.0387210102165793	4.35153232025261	0.0289434583374076	0	0
ENSMUSG00000062380.4	0.335821182851535	1.6985889634867	4.3288864131493	1.74414635777494	7.16821472523005	0.0502878020805477	6.16494684376711e-07	37.8866651352037	3.86620343721575e-07	0	1
ENSMUSG00000001482.15	4.4525006510984	-0.153862513403608	0.149287307336472	0	0	0.999955023348544	0.99997543627343	3.26852624257499	0.0618082806879808	0	0
ENSMUSG00000031967.15	4.91994749012547	0.448571807694297	0.915731827220771	0	4.23661039549255	0.920688166537156	0.00025390720473739	80.504889301836	1.21740657868724e-09	0	1
ENSMUSG00000031970.16	1.12854322926799	-0.762380117847873	-0.551232410407444	-0.749855915366594	0	0.231582762256842	0.558436752599282	8.15208885304692	0.00306983685422612	0	0
ENSMUSG00000040220.10	3.37023157247276	0.396663131102216	0.371411332622155	0	0	0.933312375371855	0.943700237120537	9.69857797630162	0.0014179408420849	0	0
ENSMUSG00000039960.5	2.10122867935837	2.19513097592858	0.993286796123042	3.9247491001235	1.13585197340395	0.000507457454746921	0.135725427699751	18.132996837425	5.08915221022302e-05	1	0
ENSMUSG00000019478.16	2.05243968405501	-0.161060632903971	-0.648317110628545	0	-0.439285604550096	0.990180195181447	0.332871964981001	10.5876075529497	0.000935900325458598	0	0
ENSMUSG00000085030.1	0.520647967541555	0.882394598285316	0.16291877138183	0.861219366885841	0	0.200534990805079	0.901172178709114	3.37248486408254	0.0573020704050774	0	0
ENSMUSG00000031971.15	2.05845362680726	1.59611033018735	1.87594844091257	3.39999027102449	4.11290011013982	0.00161760156378247	0.00033389430083757	32.2634019244014	1.20782746385921e-06	1	1
ENSMUSG00000031972.5	0.88779245558043	-2.2149219409984	1.93918610562273	-2.39740086332198	1.09143141328152	0.014186593656684	0.173369874561909	6.52818662591122	0.00747889982188081	0	0
ENSMUSG00000110547.1	-1.79037561526341	0.341965525442454	-0.794407778339225	0	-0.294295225522224	0.729864172563727	0.420262131402858	0.758632755002745	0.482868243296108	0	0
ENSMUSG00000039509.8	5.29199911867782	0.127893806918758	0.0266389360416461	0	0	0.99999673528533	0.999999840232858	1.61867776042247	0.22601893394229	0	0
ENSMUSG00000110615.1	-2.03647842911691	-0.713021710483199	-2.00522748951371	-0.203493214478696	-2.07059035633314	0.447527730521858	0.0273183658089085	4.91561955609694	0.0199734315146317	0	0
ENSMUSG00000031974.8	4.67465384875654	0.188910078928022	0.266213619838264	0	0	0.99934836561203	0.996838513271976	4.98979055536728	0.0190441366749875	0	0
ENSMUSG00000038697.15	4.80216664398128	0.191515773744933	0.152519372506337	0	0	0.998635523369371	0.999139069941439	2.27533999724896	0.131856457155652	0	0
ENSMUSG00000031976.14	4.99337417882545	0.202925960089246	0.220056666664976	0	0	0.999908432242874	0.999835549787894	6.69175004994336	0.00680903258626575	0	0
ENSMUSG00000089704.9	-1.83631896577959	-0.637333740937369	0.158454387959701	-0.0668188414513955	0	0.541844298378666	0.883632648091477	0.399549746685114	0.676490913299519	0	0
ENSMUSG00000089745.1	-0.604859204974506	0.176029789837007	0.258788031906048	0	0	0.860213289013424	0.793153212258116	0.193769764234069	0.82556324918497	0	0
ENSMUSG00000089820.1	0.107821287655055	0.939608901505193	0.0141181721130295	1.17914081934803	0	0.126977336425318	0.996364394451515	4.88243920337724	0.0204053932297721	0	0
ENSMUSG00000050751.14	-2.28427709316412	2.39835704386197	-0.772353536311114	3.54518288233923	-0.176287500169852	0.00118190215651829	0.540007691132327	11.256871296848	0.000693033279687152	1	0
ENSMUSG00000031979.17	4.85731027269966	0.218897744629833	0.141231652029857	0	0	0.999601411475202	0.999944192775254	4.13729162628081	0.0334610741704471	0	0
ENSMUSG00000031983.7	5.31089356663973	0.214044692678647	-0.329680840879781	0	0	0.999739500884339	0.996737166110044	10.8785822373461	0.000820277380262385	0	0
ENSMUSG00000037300.19	5.05945886942929	0.229741366026764	0.196554773860256	0	0	0.999838040986448	0.999954075726326	7.35077686516948	0.00471095154763466	0	0
ENSMUSG00000031982.5	2.21847211431532	0.0562699729855545	-0.131407282962211	0	0	0.998928815276288	0.998171137227546	0.536385453485718	0.594024193589082	0	0
ENSMUSG00000043068.6	1.73918343070961	-0.0324680996175215	-0.217338151935938	0	0	0.999985784689098	0.967025462921715	0.718917470230207	0.500903566148732	0	0
ENSMUSG00000036913.15	-1.43895912331479	-2.0279610943104	-0.661416546925481	-3.13008678327123	-0.109463194703118	0.00293544219483548	0.502655162805517	10.1247605079341	0.0011590768180913	-1	0
ENSMUSG00000031984.8	4.20225368127998	-0.19510083122024	-0.23245886206742	0	0	0.999588224718729	0.998290804680123	4.49693168370086	0.0262650867795121	0	0
ENSMUSG00000031985.9	5.685064015673	-0.243560403678576	0.226059759216219	0	0	0.999903076580192	0.9999487484558	10.4600043639393	0.000992234716652402	0	0
ENSMUSG00000074030.3	5.93345434133419	0.0156364970518492	0.126014107466077	0	0	0.999998948372303	0.999974128069098	1.06991291223199	0.364108707631359	0	0
ENSMUSG00000031986.6	5.43816531523882	0.0523229226239934	-0.191290977572565	0	0	0.999998866331393	0.999955890071177	3.22001680156612	0.0640447856308498	0	0
ENSMUSG00000110706.1	-0.357193503086341	-0.202764575500599	0.116313844000968	0	0	0.870833169822138	0.922417794883452	0.20578377207206	0.815919556545781	0	0
ENSMUSG00000031987.6	6.36191521279161	-0.111956320654807	-0.44337858091014	0	0	0.999990846978651	0.933077742732056	13.029134653602	0.000327439838639763	0	0
ENSMUSG00000056820.7	5.78004787030111	0.039114728924508	0.0829817979725878	0	0	0.999999777864411	0.999997855501062	0.725990833607913	0.497637337504724	0	0
ENSMUSG00000110683.1	-1.41958801557294	-1.15039027887142	0.91428104993954	-1.78525842436462	0.481585491799148	0.045657021010823	0.338920731933532	7.49130599990768	0.00436351022712242	0	0
ENSMUSG00000043051.17	3.67828158310042	0.435636031448996	1.30145949277008	0	5.46097129465945	0.870831528096003	1.80300333662819e-05	55.0021176872895	2.41456014126225e-08	0	1
ENSMUSG00000086694.1	-1.0126705295024	0.0107385752607405	1.05733177596191	0	0.897715466000589	0.993231716590995	0.193642571181499	2.01959175366034	0.162022572461258	0	0
ENSMUSG00000001995.9	7.47121700214039	-0.420465111889192	-0.301689011387316	0	0	0.950281009411982	0.996535412235713	15.1479431281166	0.000144128154984751	0	0
ENSMUSG00000050930.5	2.67888013524814	-0.643089821952622	-0.484021725022652	-0.433756810566689	0	0.334839679309561	0.743049280891195	16.6262198060742	8.47702656433669e-05	0	0
ENSMUSG00000031851.14	2.14077726277283	0.141711892402137	0.545725996577341	0	0	0.986297820638751	0.578328590457996	4.17160218239821	0.0326875836196589	0	0
ENSMUSG00000060212.13	-1.62325040573266	-1.80092002677583	-0.49776299689448	-1.92702969752008	0	0.0357463485696587	0.618811156847258	5.58950210530546	0.0130740622706436	0	0
ENSMUSG00000031853.5	-1.62825299234923	-0.821940574837629	-0.170229999990372	-0.376154915394	0	0.374924838640553	0.882203519377448	0.944240394188826	0.407624055656017	0	0
ENSMUSG00000033998.9	-0.965751910040514	-1.52479151143541	0.220127332998037	-1.33724795948072	0	0.102856886577629	0.869268368028485	2.57189728480964	0.104443203045647	0	0
ENSMUSG00000051671.7	1.65556979982892	-0.0295158051450717	0.204220245939416	0	0	0.999308115049559	0.976912915389507	0.675976339430059	0.521251513470895	0	0
ENSMUSG00000090290.2	4.26142900005376	-0.246401324861398	-0.853034127846573	0	-2.57012008704805	0.997268601830487	0.00969513070586416	36.0986004236887	5.46806441427866e-07	0	0
ENSMUSG00000051495.7	6.74720398156651	-0.247945728769658	-1.38904708390218	0	-7.55878026622994	0.996455065917101	2.93386748723924e-07	87.7628669943596	6.07980098662428e-10	0	-1
ENSMUSG00000110697.1	-1.94381399783985	0.34171885070462	0.374936386847023	0	0	0.722861093605945	0.706974695195783	0.354939179943292	0.706070218842586	0	0
ENSMUSG00000093904.2	5.3229835154325	-0.313704490751027	-0.24334043400615	0	0	0.998531138650163	0.999820191416188	12.823116073128	0.000356126327739865	0	0
ENSMUSG00000065637.1	2.94038154785015	-0.530057908086436	-0.626573617276613	0	-0.0766442362846342	0.63139911900449	0.489179146259957	6.07409508158765	0.00975624570067004	0	0
ENSMUSG00000033931.9	3.33529347904352	0.423996947314656	0.207286344921592	0	0	0.922442687874116	0.996325703298535	9.0218690634756	0.00197186048415819	0	0
ENSMUSG00000025812.18	5.81529069099525	0.254707611016042	-0.504619921875295	0	0	0.989076252808067	0.761688233075487	12.2955074939328	0.000443210964729073	0	0
ENSMUSG00000025810.9	9.87269935886501	-0.042924407575228	-0.89023620027014	0	-4.538267407283	0.999999911512078	0.000130808576650318	87.8057134323947	6.05588070434154e-10	0	-1
ENSMUSG00000110654.1	-1.88550667357517	0.674177156849053	0.564344802547769	0.142601540752504	0	0.473823965897451	0.561022759634893	0.950390180653545	0.405364813444981	0	0
ENSMUSG00000025809.15	10.406190567732	1.24737024577154	1.03298328620315	10.2733705036632	6.9930727691624	3.31167416501228e-09	8.40426183659291e-07	317.155630984481	1.22135625753386e-14	1	1
ENSMUSG00000025808.17	0.808179397160816	1.32609099135258	-0.159499165887449	1.73086535633805	0	0.0505453490629012	0.871657592869732	4.83750923148019	0.0210069745488	0	0
ENSMUSG00000071302.10	3.68753531886086	-0.0762394631527337	-0.150391353028527	0	0	0.999951059243947	0.999354192214802	1.14780480575624	0.339744512323267	0	0
ENSMUSG00000094530.2	-2.04324416038523	0.604803485114251	1.48348163552151	0.0250794811909276	1.47534986725696	0.56484347002776	0.0804283588756185	3.26024828890124	0.0621837039430363	0	0
ENSMUSG00000110605.1	0.576036195880211	-0.213219922079593	-0.833635402585533	0	-1.08238132308112	0.863020123326752	0.146772430715993	6.76248399515066	0.00654024673746874	0	0
ENSMUSG00000091028.1	-1.20379385781137	-0.693839463489309	-1.88932875535007	-0.254340718738681	-0.827216367646164	0.405052127281559	0.276639647141928	2.03233444481746	0.1603496682402	0	0
ENSMUSG00000096385.7	-2.01164588167093	-0.119860577137677	-0.844792824003155	0	-0.130196322781883	0.903782544560957	0.690413558317996	0.113519581672255	0.893328131047248	0	0
ENSMUSG00000074564.3	-2.33385374482379	-0.388054164967374	0.218176449927626	0	0	0.684334719318193	0.916381868945966	0.294160827712966	0.748711511020931	0	0
ENSMUSG00000095547.1	-1.6052452574796	-0.284413808935914	-0.250656983050272	0	0	0.77155578119599	0.895818868218004	0.167666076366803	0.846956901104006	0	0
ENSMUSG00000095186.1	-0.314965035930886	-0.431047430156915	-0.16957335763631	0	0	0.650509823794795	0.878058811326652	0.308858115760619	0.738143536741041	0	0
ENSMUSG00000095891.7	-0.84962461309822	-0.338041339885836	-0.54021154560661	0	0	0.7368436957068	0.847104685440658	0.331622295113318	0.722101116956074	0	0
ENSMUSG00000096736.1	-2.95485639482316	-0.578334729714456	-0.184240519025312	0	0	0.537437667266527	0.920026926038059	0.479828387867214	0.626670694131488	0	0
ENSMUSG00000096201.1	-2.76325840868702	-0.487447069650709	-0.580481144205601	0	0	0.615559676178303	0.79871396108328	0.325150948855129	0.726621802867389	0	0
ENSMUSG00000025899.14	4.37043857896737	0.208430090199611	0.227516814419984	0	0	0.999238300215108	0.999676057717593	5.59129899884275	0.0130596440696586	0	0
ENSMUSG00000025898.6	5.10043592752333	-0.12067604735268	-0.27770445322744	0	0	0.9999988146662	0.99960870429771	8.23508431168118	0.00294003949003586	0	0
ENSMUSG00000041624.10	3.03000457472926	-0.557294910400596	-0.129624109185004	0	0	0.595117746130102	0.983588633096341	12.2893536305687	0.000444357508466479	0	0
ENSMUSG00000025894.11	3.94438003664846	0.139273902675937	-0.0107156047700401	0	0	0.999294491332282	0.999932273965098	0.697787511698805	0.510803522509392	0	0
ENSMUSG00000025893.8	2.21433721558951	-0.413094430530651	-0.587196183014899	0	-0.0133606464673213	0.896229242752831	0.494745025634583	11.3198060639038	0.000674075282654737	0	0
ENSMUSG00000041124.11	5.35987951733921	0.239902195860658	0.344700636710691	0	0	0.999921522928601	0.997464580526135	16.0082979529194	0.000105421157857245	0	0
ENSMUSG00000025888.6	3.09524756858603	-0.348243497815965	0.232847294838811	0	0	0.977804271812734	0.964269141512157	5.8633985169072	0.0110673448684381	0	0
ENSMUSG00000033538.13	4.55323988985315	0.961636533644717	0.0668557023155572	3.01067800293967	0	0.00379067828199945	0.997629381405965	29.6266362937649	2.17656928598574e-06	1	0
ENSMUSG00000025887.10	4.53498733036428	-0.509452435712092	-0.571650394870578	0	0	0.712835008326083	0.532431328990276	13.6914599720398	0.000251279115694491	0	0
ENSMUSG00000032006.15	6.93441568124727	0.00238503504233023	-0.0646796373605101	0	0	0.999999150781563	0.999922502642611	0.173758568537278	0.841909090757126	0	0
ENSMUSG00000047619.5	3.96308876594049	-0.213278022481292	0.133248840924616	0	0	0.979859463291228	0.960949727831456	0.945322426235103	0.407225537029812	0	0
ENSMUSG00000047193.16	4.23505205612174	0.0579537372033738	-0.192744373290886	0	0	0.999874085070007	0.999380925767294	1.89662906793646	0.179202210724078	0	0
ENSMUSG00000032002.10	5.27326926545042	0.728735423197131	0.619803954819378	1.88859507057374	0.4254636196685	0.0376814706448287	0.337800524718329	74.5458685016281	2.24862393244589e-09	0	0
ENSMUSG00000050578.10	-0.590590568977095	0.244880860082655	2.35975591700209	0	2.53053501785573	0.869246067402987	0.0108049344995001	5.98954584861954	0.0102603974692673	0	0
ENSMUSG00000049723.14	-0.407545056667008	2.40322142827916	3.90345188424263	2.60207143530757	3.37191463265548	0.00930071330335111	0.001844887783488	13.7802121713036	0.000242664575780329	0	1
ENSMUSG00000043613.8	0.977707723594571	3.40879105139381	1.03050486680415	3.49145493749	1.4317585110063	0.00137642325527252	0.0848058928441867	14.3662509091714	0.000193389891089944	1	0
ENSMUSG00000005800.3	-1.01740760572854	-0.0201582967844951	2.15429664247258	0	3.23279629845937	0.983861988586822	0.00234787718961997	9.84804876258568	0.00132046717693776	0	1
ENSMUSG00000050912.15	7.46420369352925	0.0473473661757247	-0.144569224506513	0	0	0.999999958761491	0.999998617240051	2.73061441277973	0.092422334100158	0	0
ENSMUSG00000057367.12	5.87057147084375	-0.0104249182809735	-0.227482074442152	0	0	0.999999979483731	0.999937754503758	4.83193961376404	0.0210829125100719	0	0
ENSMUSG00000032000.17	5.85118817854387	0.4727670408427	-0.22725601339162	0	0	0.845342184520901	0.998915417971154	12.3044833260464	0.000441544548042991	0	0
ENSMUSG00000053110.13	6.58727710399214	0.0200929285872702	-0.190397835735397	0	0	0.999999863123984	0.999993009984111	4.11509159550839	0.0339723884823301	0	0
ENSMUSG00000092185.1	0.0323606175721883	0.275960609119474	-0.241774660763472	0	0	0.856005817145262	0.893329003695329	0.863470207604963	0.438634151328707	0	0
ENSMUSG00000110161.1	-2.65301768468142	0.0899515954084937	0.637783431459453	0	0.0833242622214795	0.936109421754927	0.502097018502765	0.512081935354254	0.607815248746284	0	0
ENSMUSG00000053070.5	0.0705909066500637	0.0392399985775189	0.359447458728025	0	0	0.987895741671252	0.846613511999354	1.41482152550029	0.269019485605306	0	0
ENSMUSG00000040729.8	2.04244546763718	-0.299816559112539	-0.492965497330093	0	0	0.920167007558933	0.705518501180511	5.53262734666512	0.0135397022904826	0	0
ENSMUSG00000031997.9	3.22325559362576	1.29039051113142	0.729000416142433	4.10042572200449	0.811619933813951	0.000343055407931256	0.213868447848339	36.573859021964	4.98015128723145e-07	1	0
ENSMUSG00000031870.16	0.310985193883918	-1.12709580776395	-2.75561844765454	-0.844542767166294	-16.5647903755815	0.212695792098277	1.48063004798784e-12	222.654030546397	2.56466905332397e-13	0	-1
ENSMUSG00000078117.2	-1.55591661482993	-1.09387072482184	-2.2898501027251	-0.522926708607571	-5.94520414937389	0.354644544611742	6.62342706441871e-06	32.5137620030365	1.14439909257718e-06	0	-1
ENSMUSG00000050730.17	3.76794922530573	-0.289562654145375	1.24896224119205	0	3.4130722602406	0.924516892695375	0.00157119329076266	21.6896783468672	1.69460239243225e-05	0	1
ENSMUSG00000079083.3	3.65672089850975	0.0441187119892201	-0.272587795585527	0	0	0.999986728142487	0.997041562298223	3.81802551645636	0.0417211317430414	0	0
ENSMUSG00000079084.10	6.32661490074321	0.289528181958083	-0.16452384689922	0	0	0.999848897466847	0.999998163236119	12.9245566987042	0.000341666558564805	0	0
ENSMUSG00000031925.17	6.231524215472	-0.157123645297493	-0.418301266998615	0	0	0.99999048738304	0.984968383484783	19.7414271408159	3.04322884377714e-05	0	0
ENSMUSG00000111212.1	4.51641883586832	-0.00322357437796228	0.506091661602947	0	0	0.999961240704083	0.674276799087065	4.34257059591728	0.0291182185309562	0	0
ENSMUSG00000031802.9	2.19055748300169	-0.0589585926034242	0.464149434179661	0	0	0.981491393106384	0.664719951221022	1.39071962525579	0.27467884612023	0	0
ENSMUSG00000090592.2	-0.746779981003648	-0.132926868774809	0.0324408396450214	0	0	0.89298948418226	0.975536823025952	0.0299041702295512	0.97058721363455	0	0
ENSMUSG00000111223.1	-0.671872868728825	-0.388118193252108	-0.226562155197532	0	0	0.697211859884773	0.854503541145604	0.662624402651193	0.527764558329655	0	0
ENSMUSG00000031918.16	6.96254378917952	0.649983854287676	0.0690201375390709	0.980215332385445	0	0.170061417727062	0.999999873891464	48.6369941510262	6.14050841280945e-08	0	0
ENSMUSG00000031922.12	4.78359552847918	0.119311881165227	0.355362457948702	0	0	0.999990984832003	0.992273765100017	9.68953933323325	0.00142408684217977	0	0
ENSMUSG00000037808.13	5.75845426516628	0.373273197795736	0.0920465591319237	0	0	0.997771982182065	0.999999408181821	17.3553614758687	6.59815282460247e-05	0	0
ENSMUSG00000111012.1	-1.85737859743109	0.752120575324337	1.56542618653155	0.575756833544152	1.229313617545	0.286108417967114	0.124918661897987	5.28342283103787	0.0158094901974387	0	0
ENSMUSG00000032009.8	4.51258596375356	0.309927076870854	0.897703594158558	0	2.45184529873669	0.956628163558923	0.0123914458394564	26.8578339799197	4.22593114737101e-06	0	0
ENSMUSG00000037419.9	6.28283913128225	0.540226282587899	-1.04938799732401	0	-6.3097543277997	0.726263770438719	3.17473186053443e-06	129.024175541981	2.57392282512072e-11	0	-1
ENSMUSG00000004096.9	5.42722832234142	0.533123630435329	0.343918928465738	0	0	0.775452568049313	0.99820380589053	43.0704029171886	1.51818449192927e-07	0	0
ENSMUSG00000013076.17	8.51505597038638	0.0775377891623368	-0.142763791920721	0	0	0.999999997313369	0.999999977811261	5.5361036011601	0.0135107184153845	0	0
ENSMUSG00000036912.18	-1.00197556633292	0.465780138486023	0.533509068756337	0	0	0.63807845913393	0.556103538779898	1.05475302058603	0.369073200038173	0	0
ENSMUSG00000049307.6	1.83209004255917	0.672631317045258	0.982479162657734	0.372085826507753	1.25942721266963	0.357135327340777	0.112126452237733	8.92386810146828	0.00207044777870375	0	0
ENSMUSG00000031931.4	3.7727510254617	0.614044155960815	0.502424408622936	0.276646644719715	0	0.392619975299011	0.748789869560172	25.7793662020371	5.54937920009078e-06	0	0
ENSMUSG00000031928.15	4.57573819870368	0.20093447980833	0.0511228241275736	0	0	0.998457341627252	0.999930776939523	1.70562744460948	0.210052638511803	0	0
ENSMUSG00000031934.14	2.49358503866478	0.79388386474677	1.13287678006676	1.53279803656131	4.10213542376804	0.0714580580997849	0.000341759188219723	52.9425909847347	3.23149782121685e-08	0	1
ENSMUSG00000031937.7	0.504987511692539	-0.98969082458518	-1.69888147078325	-1.41377047454012	-3.95045825209552	0.0873615854606832	0.000478266697118457	24.1284844767424	8.56431338990536e-06	0	-1
ENSMUSG00000031935.9	5.03950777133808	0.0419432133505584	-0.099126277728641	0	0	0.999999218352542	0.999994478317587	0.900686031578589	0.424031338622987	0	0
ENSMUSG00000031938.15	3.99179312347855	0.775023935471034	0.364751520937322	1.11050238383228	0	0.140783784372948	0.91238537762311	12.9906274347814	0.000332600226418655	0	0
ENSMUSG00000031939.16	6.00252426542688	0.636815636663703	1.64707251712074	0.452841950422114	8.37279855013632	0.328068297700326	6.95311807267413e-08	99.7872210651135	2.14258814616376e-10	0	1
ENSMUSG00000046111.17	4.99000409261482	0.372625737957744	0.669360751965476	0	0.776100465585052	0.971831185579153	0.223942703428563	25.3744250511444	6.1606226423042e-06	0	0
ENSMUSG00000077506.1	-0.60653730197494	1.23718387695675	0.554351386696217	3.12765223770665	0	0.00293934542633688	0.543904121529652	18.1737661399646	5.02137567037921e-05	1	0
ENSMUSG00000077394.1	-0.147324432605596	0.844951894772355	0.81730463320346	1.08357358643795	0.664546175658101	0.146517250387168	0.257849227095595	8.93567898285918	0.00205828053194195	0	0
ENSMUSG00000058173.12	4.10094370747082	-1.0874903232743	-0.747485848130783	-4.15356204194416	-0.985075724910358	0.000305024280595106	0.168897887123054	50.6703251045629	4.50847625953369e-08	-1	0
ENSMUSG00000039977.16	0.885484536395543	-1.20004020867274	0.0380334121977198	-2.34659121337669	0	0.015370461918396	0.97156599072211	10.4851924676175	0.000980822400874914	0	0
ENSMUSG00000043885.14	5.93988538871437	0.769299904307398	0.405801172809745	1.87723706249952	0	0.0384917289297845	0.956753876175425	39.1431853181624	3.05417517845277e-07	0	0
